route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
3,4,128,"MSU",1,"6227",128
3,4,129,"MSU",1,"6233",129
3,4,130,"MSU",1,"6219",130
3,4,131,"MSU",1,"6237",131
3,4,132,"MSU",1,"6241",132
3,4,133,"MSU",1,"6245",133
3,4,134,"MSU",1,"6251",134
3,4,135,"MSU",1,"6253",135
3,4,136,"MSU",1,"6283",136
3,4,137,"MSU",1,"6291",137
3,4,138,"MSU",1,"6293",138
3,4,139,"MSU",1,"6295",139
3,4,140,"MSU",1,"6297",140
3,4,141,"MSU",1,"6299",141
3,4,142,"MSU",1,"6231",142
3,4,143,"MSU",1,"6209",143
3,4,144,"MSU",1,"0209",144
3,4,145,"MSU",1,"6215",145
4,7,146,"HBLR TONNELLE",0,"342JC005",146
4,7,147,"HBLR TONNELLE",0,"342JC009",146
4,7,148,"HBLR TONNELLE",0,"342JC001",146
4,7,149,"HBLR TONNELLE",0,"342JC007",146
4,7,150,"HBLR TONNELLE",0,"342JC003",146
4,7,151,"HBLR TONNELLE",0,"342JC005",146
4,7,152,"HBLR TONNELLE",0,"342JC009",146
4,7,153,"HBLR TONNELLE",0,"342JC001",146
4,7,154,"HBLR TONNELLE",0,"342JC007",146
4,7,155,"HBLR TONNELLE",0,"342JC003",146
4,7,156,"HBLR TONNELLE",0,"342JC005",146
4,7,157,"HBLR TONNELLE",0,"342JC009",146
4,7,158,"HBLR TONNELLE",0,"342JC001",146
4,7,159,"HBLR TONNELLE",0,"342JC007",146
4,7,160,"HBLR TONNELLE",0,"342JC003",146
4,7,161,"HBLR TONNELLE",0,"342JC005",146
4,7,162,"HBLR TONNELLE",0,"342JC009",146
4,7,163,"HBLR TONNELLE",0,"342JC001",146
4,7,164,"HBLR TONNELLE",0,"342JC007",146
4,7,165,"HBLR TONNELLE",0,"342JC003",146
4,7,166,"HBLR TONNELLE",0,"342JC005",146
4,7,167,"HBLR TONNELLE",0,"342JC009",146
4,7,168,"HBLR TONNELLE",0,"342JC001",146
4,7,169,"HBLR TONNELLE",0,"342JC007",146
4,7,170,"HBLR TONNELLE",0,"342JC003",146
4,7,171,"HBLR TONNELLE",0,"342JC005",146
4,7,172,"HBLR TONNELLE",0,"342JC009",146
4,7,173,"HBLR TONNELLE",0,"342JC001",146
4,7,174,"HBLR TONNELLE",0,"342JC007",146
4,7,175,"HBLR TONNELLE",0,"342JC003",146
4,7,176,"HBLR TONNELLE",0,"342JC005",146
4,7,177,"HBLR TONNELLE",0,"342JC009",146
4,7,178,"HBLR TONNELLE",0,"342JC001",146
4,7,179,"HBLR TONNELLE",0,"342JC007",146
4,7,180,"HBLR TONNELLE",0,"342JC003",146
4,7,181,"HBLR TONNELLE",0,"342JC005",146
4,7,182,"HBLR TONNELLE",0,"342JC009",146
4,7,183,"HBLR TONNELLE",0,"342JC001",146
4,7,184,"HBLR TONNELLE",0,"342JC007",146
4,7,185,"HBLR TONNELLE",0,"342JC003",146
4,7,186,"HBLR TONNELLE",0,"342JC005",146
4,7,187,"HBLR TONNELLE",0,"342JC009",146
4,7,188,"HBLR TONNELLE",0,"342JC001",146
4,7,189,"HBLR TONNELLE",0,"342JC007",146
4,7,190,"HBLR TONNELLE",0,"342JC003",146
4,7,191,"HBLR TONNELLE",0,"342JC005",146
4,7,192,"HBLR TONNELLE",0,"342JC009",146
4,7,193,"HBLR TONNELLE",0,"342JC001",146
4,7,194,"HBLR TONNELLE",0,"342JC007",146
4,7,195,"HBLR TONNELLE",0,"342JC003",146
4,7,196,"HBLR TONNELLE",0,"342JC005",146
4,7,197,"HBLR TONNELLE",0,"342JC009",146
4,7,198,"HBLR TONNELLE",0,"342JC001",146
4,7,199,"HBLR TONNELLE",0,"342JC007",146
4,7,200,"HBLR TONNELLE",0,"342JC003",146
4,7,201,"HBLR TONNELLE",0,"342JC005",146
4,7,202,"HBLR TONNELLE",0,"342JC001",146
4,7,203,"HBLR TONNELLE",0,"342JC003",147
4,7,204,"HBLR HOBOKEN",0,"342JC002",148
4,7,205,"HBLR HOBOKEN",0,"342JC004",148
4,7,206,"HBLR HOBOKEN",0,"342JC008",148
4,7,207,"HBLR HOBOKEN",0,"342JC006",149
4,7,208,"HBLR HOBOKEN",0,"342JC002",149
4,7,209,"HBLR HOBOKEN",0,"342JC004",149
4,7,210,"HBLR HOBOKEN",0,"342JC008",149
4,7,211,"HBLR HOBOKEN",0,"342JC006",149
4,7,212,"HBLR HOBOKEN",0,"342JC002",149
4,7,213,"HBLR HOBOKEN",0,"342JC004",149
4,7,214,"HBLR HOBOKEN",0,"342JC008",149
4,7,215,"HBLR HOBOKEN",0,"342JC006",149
4,7,216,"HBLR HOBOKEN",0,"342JC002",149
4,7,217,"HBLR HOBOKEN",0,"342JC004",149
4,7,218,"HBLR HOBOKEN",0,"342JC008",149
4,7,219,"HBLR HOBOKEN",0,"342JC006",149
4,7,220,"HBLR HOBOKEN",0,"342JC002",149
4,7,221,"HBLR HOBOKEN",0,"342JC004",149
4,7,222,"HBLR HOBOKEN",0,"342JC008",149
4,7,223,"HBLR HOBOKEN",0,"342JC006",149
4,7,224,"HBLR HOBOKEN",0,"342JC002",149
4,7,225,"HBLR HOBOKEN",0,"342JC004",149
4,7,226,"HBLR HOBOKEN",0,"342JC008",149
4,7,227,"HBLR HOBOKEN",0,"342JC006",149
4,7,228,"HBLR HOBOKEN",0,"342JC002",149
4,7,229,"HBLR HOBOKEN",0,"342JC004",149
4,7,230,"HBLR HOBOKEN",0,"342JC008",149
4,7,231,"HBLR HOBOKEN",0,"342JC006",149
4,7,232,"HBLR HOBOKEN",0,"342JC002",149
4,7,233,"HBLR HOBOKEN",0,"342JC004",149
4,7,234,"HBLR HOBOKEN",0,"342JC008",149
4,7,235,"HBLR HOBOKEN",0,"342JC006",149
4,7,236,"HBLR HOBOKEN",0,"342JC002",149
4,7,237,"HBLR HOBOKEN",0,"342JC004",149
4,7,238,"HBLR HOBOKEN",0,"342JC008",149
4,7,239,"HBLR HOBOKEN",0,"342JC006",149
4,7,240,"HBLR HOBOKEN",0,"342JC002",149
4,7,241,"HBLR HOBOKEN",0,"342JC004",149
4,7,242,"HBLR HOBOKEN",0,"342JC008",149
4,7,243,"HBLR HOBOKEN",0,"342JC006",149
4,7,244,"HBLR HOBOKEN",0,"342JC002",149
4,7,245,"HBLR HOBOKEN",0,"342JC004",149
4,7,246,"HBLR HOBOKEN",0,"342JC008",149
4,7,247,"HBLR HOBOKEN",0,"342JC006",149
4,7,248,"HBLR HOBOKEN",0,"342JC002",149
4,7,249,"HBLR HOBOKEN",0,"342JC004",149
4,7,250,"HBLR HOBOKEN",0,"342JC008",149
4,7,251,"HBLR HOBOKEN",0,"342JC006",149
4,7,252,"HBLR HOBOKEN",0,"342JC002",149
4,7,253,"HBLR HOBOKEN",0,"342JC004",149
4,7,254,"HBLR HOBOKEN",0,"342JC008",149
4,7,255,"HBLR HOBOKEN",0,"342JC006",149
4,7,256,"HBLR HOBOKEN",0,"342JC002",149
4,7,257,"HBLR HOBOKEN",0,"342JC004",149
4,7,258,"HBLR HOBOKEN",0,"342JC008",149
4,7,259,"HBLR HOBOKEN",0,"342JC006",149
4,7,260,"HBLR HOBOKEN",0,"342JC002",149
4,7,261,"HBLR HOBOKEN",0,"342JC004",149
4,7,262,"HBLR HOBOKEN",0,"342JC006",149
4,7,263,"HBLR HOBOKEN",0,"342JC002",149
4,7,264,"HBLR WEST SIDE",1,"342JC001",150
4,7,265,"HBLR WEST SIDE",1,"342JC007",150
4,7,266,"HBLR WEST SIDE",1,"342JC003",150
4,7,267,"HBLR WEST SIDE",1,"342JC005",150
4,7,268,"HBLR WEST SIDE",1,"342JC009",150
4,7,269,"HBLR WEST SIDE",1,"342JC001",150
4,7,270,"HBLR WEST SIDE",1,"342JC007",150
4,7,271,"HBLR WEST SIDE",1,"342JC003",150
4,7,272,"HBLR WEST SIDE",1,"342JC005",150
4,7,273,"HBLR WEST SIDE",1,"342JC009",150
4,7,274,"HBLR WEST SIDE",1,"342JC001",150
4,7,275,"HBLR WEST SIDE",1,"342JC007",150
4,7,276,"HBLR WEST SIDE",1,"342JC003",150
4,7,277,"HBLR WEST SIDE",1,"342JC005",150
4,7,278,"HBLR WEST SIDE",1,"342JC009",150
4,7,279,"HBLR WEST SIDE",1,"342JC001",150
4,7,280,"HBLR WEST SIDE",1,"342JC007",150
4,7,281,"HBLR WEST SIDE",1,"342JC003",150
4,7,282,"HBLR WEST SIDE",1,"342JC005",150
4,7,283,"HBLR WEST SIDE",1,"342JC009",150
4,7,284,"HBLR WEST SIDE",1,"342JC001",150
4,7,285,"HBLR WEST SIDE",1,"342JC007",150
4,7,286,"HBLR WEST SIDE",1,"342JC003",150
4,7,287,"HBLR WEST SIDE",1,"342JC005",150
4,7,288,"HBLR WEST SIDE",1,"342JC009",150
4,7,289,"HBLR WEST SIDE",1,"342JC001",150
4,7,290,"HBLR WEST SIDE",1,"342JC007",150
4,7,291,"HBLR WEST SIDE",1,"342JC003",150
4,7,292,"HBLR WEST SIDE",1,"342JC005",150
4,7,293,"HBLR WEST SIDE",1,"342JC009",150
4,7,294,"HBLR WEST SIDE",1,"342JC001",150
4,7,295,"HBLR WEST SIDE",1,"342JC007",150
4,7,296,"HBLR WEST SIDE",1,"342JC003",150
4,7,297,"HBLR WEST SIDE",1,"342JC005",150
4,7,298,"HBLR WEST SIDE",1,"342JC009",150
4,7,299,"HBLR WEST SIDE",1,"342JC001",150
4,7,300,"HBLR WEST SIDE",1,"342JC007",150
4,7,301,"HBLR WEST SIDE",1,"342JC003",150
4,7,302,"HBLR WEST SIDE",1,"342JC005",150
4,7,303,"HBLR WEST SIDE",1,"342JC009",150
4,7,304,"HBLR WEST SIDE",1,"342JC001",150
4,7,305,"HBLR WEST SIDE",1,"342JC007",150
4,7,306,"HBLR WEST SIDE",1,"342JC003",150
4,7,307,"HBLR WEST SIDE",1,"342JC005",150
4,7,308,"HBLR WEST SIDE",1,"342JC009",150
4,7,309,"HBLR WEST SIDE",1,"342JC001",150
4,7,310,"HBLR WEST SIDE",1,"342JC007",150
4,7,311,"HBLR WEST SIDE",1,"342JC003",150
4,7,312,"HBLR WEST SIDE",1,"342JC005",150
4,7,313,"HBLR WEST SIDE",1,"342JC009",150
4,7,314,"HBLR WEST SIDE",1,"342JC001",150
4,7,315,"HBLR WEST SIDE",1,"342JC007",150
4,7,316,"HBLR WEST SIDE",1,"342JC003",150
