trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
68,22:00:00,22:00:00,69,16,0,0,25.0652
68,22:04:00,22:04:00,147,17,0,0,27.3795
68,22:11:00,22:11:00,20,18,0,0,31.4869
68,22:15:00,22:15:00,96,19,0,0,33.3210
68,22:21:00,22:21:00,34,20,0,0,36.0581
68,22:28:00,22:28:00,35,21,0,0,40.2663
68,22:35:00,22:35:00,39472,22,0,0,45.2140
68,22:41:00,22:41:00,67,23,0,0,47.6284
68,22:47:00,22:47:00,101,24,0,0,50.1004
68,22:52:00,22:52:00,93,25,0,0,52.3155
68,23:07:00,23:07:00,54,26,0,0,59.6996
69,06:33:00,06:33:00,38081,1,0,0,0.0000
69,06:36:00,06:36:00,89,2,0,0,0.8892
69,06:38:00,06:38:00,95,3,0,0,1.5223
69,06:40:00,06:40:00,150,4,0,0,2.0339
69,06:42:00,06:42:00,153,5,0,0,2.9917
69,06:45:00,06:45:00,152,6,0,0,3.8523
69,06:49:00,06:49:00,14,7,0,0,4.5161
69,06:52:00,06:52:00,50,8,0,0,5.1189
69,06:54:00,06:54:00,19,9,0,0,5.7180
69,06:56:00,06:56:00,154,10,0,0,6.4169
69,07:03:00,07:03:00,106,11,0,0,9.5312
69,07:14:00,07:14:00,38187,12,0,0,14.9750
69,07:28:00,07:28:00,105,13,0,0,19.9631
70,07:33:00,07:33:00,38081,1,0,0,0.0000
70,07:36:00,07:36:00,89,2,0,0,0.8892
70,07:38:00,07:38:00,95,3,0,0,1.5223
70,07:40:00,07:40:00,150,4,0,0,2.0339
70,07:42:00,07:42:00,153,5,0,0,2.9917
70,07:45:00,07:45:00,152,6,0,0,3.8523
70,07:49:00,07:49:00,14,7,0,0,4.5161
70,07:52:00,07:52:00,50,8,0,0,5.1189
70,07:54:00,07:54:00,19,9,0,0,5.7180
70,07:56:00,07:56:00,154,10,0,0,6.4169
70,08:03:00,08:03:00,106,11,0,0,9.5312
70,08:14:00,08:14:00,38187,12,0,0,14.9750
70,08:28:00,08:28:00,105,13,0,0,19.9631
71,08:33:00,08:33:00,38081,1,0,0,0.0000
71,08:36:00,08:36:00,89,2,0,0,0.8892
71,08:38:00,08:38:00,95,3,0,0,1.5223
71,08:40:00,08:40:00,150,4,0,0,2.0339
71,08:42:00,08:42:00,153,5,0,0,2.9917
71,08:45:00,08:45:00,152,6,0,0,3.8523
71,08:49:00,08:49:00,14,7,0,0,4.5161
71,08:52:00,08:52:00,50,8,0,0,5.1189
71,08:54:00,08:54:00,19,9,0,0,5.7180
71,08:56:00,08:56:00,154,10,0,0,6.4169
71,09:03:00,09:03:00,106,11,0,0,9.5312
71,09:14:00,09:14:00,38187,12,0,0,14.9750
71,09:28:00,09:28:00,105,13,0,0,19.9631
72,24:00:00,24:00:00,14,1,0,0,0.0000
72,24:02:00,24:02:00,50,2,0,0,0.6028
72,24:05:00,24:05:00,19,3,0,0,1.2019
72,24:07:00,24:07:00,154,4,0,0,1.9008
72,24:13:00,24:19:00,106,5,0,0,5.0152
72,24:36:00,24:36:00,63,6,0,0,12.8134
73,17:00:00,17:00:00,14,1,0,0,0.0000
73,17:02:00,17:02:00,50,2,0,0,0.6028
73,17:05:00,17:05:00,19,3,0,0,1.2019
73,17:07:00,17:07:00,154,4,0,0,1.9008
73,17:13:00,17:19:00,106,5,0,0,5.0152
73,17:36:00,17:36:00,63,6,0,0,12.8134
74,07:00:00,07:00:00,14,1,0,0,0.0000
74,07:02:00,07:02:00,50,2,0,0,0.6028
74,07:05:00,07:05:00,19,3,0,0,1.2019
74,07:07:00,07:07:00,154,4,0,0,1.9008
74,07:13:00,07:19:00,106,5,0,0,5.0152
74,07:38:00,07:38:00,63,6,0,0,12.8134
75,09:00:00,09:00:00,14,1,0,0,0.0000
75,09:02:00,09:02:00,50,2,0,0,0.6028
75,09:05:00,09:05:00,19,3,0,0,1.2019
75,09:07:00,09:07:00,154,4,0,0,1.9008
75,09:13:00,09:19:00,106,5,0,0,5.0152
75,09:38:00,09:38:00,63,6,0,0,12.8134
76,11:00:00,11:00:00,14,1,0,0,0.0000
76,11:02:00,11:02:00,50,2,0,0,0.6028
76,11:05:00,11:05:00,19,3,0,0,1.2019
76,11:07:00,11:07:00,154,4,0,0,1.9008
76,11:13:00,11:19:00,106,5,0,0,5.0152
76,11:36:00,11:36:00,63,6,0,0,12.8134
77,13:00:00,13:00:00,14,1,0,0,0.0000
77,13:02:00,13:02:00,50,2,0,0,0.6028
77,13:05:00,13:05:00,19,3,0,0,1.2019
77,13:07:00,13:07:00,154,4,0,0,1.9008
77,13:13:00,13:19:00,106,5,0,0,5.0152
77,13:38:00,13:38:00,63,6,0,0,12.8134
78,15:00:00,15:00:00,14,1,0,0,0.0000
78,15:02:00,15:02:00,50,2,0,0,0.6028
78,15:05:00,15:05:00,19,3,0,0,1.2019
78,15:07:00,15:07:00,154,4,0,0,1.9008
78,15:13:00,15:19:00,106,5,0,0,5.0152
78,15:38:00,15:38:00,63,6,0,0,12.8134
79,19:00:00,19:00:00,14,1,0,0,0.0000
79,19:02:00,19:02:00,50,2,0,0,0.6028
79,19:05:00,19:05:00,19,3,0,0,1.2019
79,19:07:00,19:07:00,154,4,0,0,1.9008
79,19:13:00,19:19:00,106,5,0,0,5.0152
79,19:38:00,19:38:00,63,6,0,0,12.8134
80,21:00:00,21:00:00,14,1,0,0,0.0000
80,21:02:00,21:02:00,50,2,0,0,0.6028
80,21:05:00,21:05:00,19,3,0,0,1.2019
80,21:07:00,21:07:00,154,4,0,0,1.9008
80,21:13:00,21:19:00,106,5,0,0,5.0152
80,21:38:00,21:38:00,63,6,0,0,12.8134
81,18:39:00,18:39:00,38081,1,0,0,0.0000
81,18:43:00,18:43:00,89,2,0,0,0.8892
81,18:46:00,18:46:00,150,3,0,0,2.0339
81,18:49:00,18:49:00,152,4,0,0,3.7697
81,18:52:00,18:52:00,14,5,0,0,4.4335
81,18:55:00,18:55:00,50,6,0,0,5.0364
81,18:58:00,18:58:00,19,7,0,0,5.6354
81,19:00:00,19:00:00,154,8,0,0,6.3343
81,19:06:00,19:06:00,106,9,0,0,9.4487
81,19:22:00,19:22:00,63,10,0,0,17.2470
82,07:17:00,07:17:00,38081,1,0,0,0.0000
82,07:20:00,07:20:00,89,2,0,0,0.8892
82,07:23:00,07:23:00,95,3,0,0,1.5223
82,07:25:00,07:25:00,150,4,0,0,2.0339
82,07:28:00,07:28:00,153,5,0,0,2.9917
82,07:31:00,07:31:00,152,6,0,0,3.8523
82,07:35:00,07:35:00,14,7,0,0,4.5161
82,07:39:00,07:39:00,50,8,0,0,5.1189
82,07:43:00,07:43:00,19,9,0,0,5.7180
82,07:46:00,07:46:00,154,10,0,0,6.4169
82,08:20:00,08:20:00,105,11,0,0,19.9430
83,16:46:00,16:46:00,38081,1,0,0,0.0000
83,16:49:00,16:49:00,89,2,0,0,0.8892
83,16:52:00,16:52:00,150,3,0,0,2.0339
83,16:54:00,16:54:00,153,4,0,0,2.9917
83,16:57:00,16:57:00,152,5,0,0,3.8523
83,17:00:00,17:00:00,14,6,0,0,4.5161
83,17:03:00,17:03:00,50,7,0,0,5.1189
83,17:06:00,17:06:00,19,8,0,0,5.7180
83,17:08:00,17:08:00,154,9,0,0,6.4169
83,17:14:00,17:14:00,106,10,0,0,9.5312
83,17:30:00,17:30:00,63,11,0,0,17.3295
84,17:07:00,17:07:00,38081,1,0,0,0.0000
84,17:10:00,17:10:00,89,2,0,0,0.8892
84,17:13:00,17:13:00,150,3,0,0,2.0339
84,17:15:00,17:15:00,153,4,0,0,2.9917
84,17:18:00,17:18:00,152,5,0,0,3.8523
84,17:21:00,17:21:00,14,6,0,0,4.5161
84,17:24:00,17:24:00,50,7,0,0,5.1189
84,17:27:00,17:27:00,19,8,0,0,5.7180
84,17:29:00,17:29:00,154,9,0,0,6.4169
84,17:36:00,17:36:00,106,10,0,0,9.5312
84,17:57:00,17:57:00,105,11,0,0,19.9633
85,22:25:00,22:25:00,38081,1,0,0,0.0000
85,22:29:00,22:29:00,89,2,0,0,0.8892
85,22:31:00,22:31:00,150,3,0,0,2.0339
85,22:34:00,22:34:00,153,4,0,0,2.9917
85,22:36:00,22:36:00,152,5,0,0,3.8523
85,22:40:00,22:40:00,14,6,0,0,4.5161
85,22:43:00,22:43:00,50,7,0,0,5.1189
85,22:46:00,22:46:00,19,8,0,0,5.7180
85,22:53:00,22:53:00,106,9,0,0,9.5212
85,23:03:00,23:03:00,38187,10,0,0,14.9549
85,23:16:00,23:16:00,105,11,0,0,19.9430
86,23:13:00,23:13:00,38081,1,0,0,0.0000
86,23:17:00,23:17:00,89,2,0,0,0.8892
